user_id,film_id,rating
6,312205,5.0
6,207224,4.0
6,51568,4.5
6,211511,3.5
6,49280,1.5
6,46453,2.5
6,48883,2.5
6,46869,0.5
6,37180,2.5
6,48033,2.0
6,51342,2.0
6,51207,3.5
6,47586,4.5
6,50941,3.0
6,51888,2.0
6,51773,3.0
6,49210,5.0
6,51405,4.5
6,151796,1.5
6,333341,4.0
6,191124,0.5
6,223050,3.0
6,37598,4.5
6,201909,3.5
6,51518,5.0
6,50156,2.0
6,123066,1.0
6,310199,4.0
6,276819,3.5
6,41663,4.0
6,268950,4.5
6,44594,4.0
6,43680,3.5
6,51365,2.0
6,47705,1.5
6,45204,4.0
6,51679,2.5
6,51670,3.5
6,51140,3.0
6,123065,0.5
6,50735,1.0
6,51380,2.5
6,49568,3.5
6,25156,1.0
6,259395,4.5
6,47577,3.0
6,47867,4.0
6,20307,3.5
6,50991,4.0
6,106267,3.0
6,51712,3.5
6,48930,4.5
6,184526,2.0
6,2684,4.0
6,47098,4.0
6,51804,4.5
6,85579,3.5
6,161004,3.5
6,51614,4.0
6,77748,1.0
6,50357,4.0
6,45959,3.5
6,51233,3.5
6,51206,4.0
6,15620,4.0
6,234814,4.5
6,51343,2.5
6,51839,3.0
6,47111,3.0
6,47198,3.5
6,42779,4.5
6,51226,3.0
6,44748,0.5
6,48296,2.5
6,47778,3.5
6,51904,5.0
6,44466,4.5
6,51858,3.5
6,318195,3.0
6,277413,4.5
6,51190,1.5
6,353522,2.5
6,29041,2.5
6,423580,3.0
6,420451,4.5
6,348456,4.5
6,242710,3.5
6,450315,4.5
6,335322,4.0
6,226661,4.0
6,342220,4.0
6,420456,4.5
6,15599,3.5
6,332437,4.0
6,261866,1.5
6,51314,4.0
6,362367,4.5
6,50853,2.0
6,379687,3.5
6,27558,4.0
6,367382,3.0
6,337565,3.5
6,51716,5.0
6,361725,4.5
6,333448,4.0
6,378048,2.5
6,381340,3.5
6,51896,4.5
6,51460,2.5
6,35742,3.5
6,51942,4.5
6,155900,4.0
6,51973,4.5
6,227784,4.0
6,209383,4.0
6,330837,4.0
6,51228,5.0
6,366515,4.0
6,51090,4.0
6,378725,4.0
6,51898,4.0
6,92160,3.5
6,51945,3.5
6,50713,4.5
6,51972,4.0
6,50992,4.0
6,335384,5.0
6,41012,2.5
6,96083,4.5
6,277023,4.5
6,51782,5.0
6,316311,3.0
6,362362,4.0
6,51600,4.5
6,323609,4.0
6,341440,2.0
6,316315,3.0
6,333029,4.0
6,131987,4.5
6,42580,2.0
6,333308,3.5
6,263215,4.0
6,291610,4.0
6,350384,3.5
6,307298,3.5
6,392598,1.0
6,113284,4.0
6,139795,4.0
6,86114,4.5
6,52516,4.0
6,220575,2.5
6,51444,4.5
6,117621,3.5
6,95113,4.5
6,93676,4.0
6,257426,4.5
6,171384,5.0
6,240344,5.0
6,107418,3.5
6,62780,5.0
8,761046,4.0
8,809767,2.5
8,46375,1.5
8,42909,4.5
8,613872,2.0
8,44206,3.0
8,287525,4.0
8,51609,4.0
8,465649,3.5
8,510266,0.5
8,247476,4.0
8,443086,4.0
8,521323,2.5
8,51640,4.5
8,503890,4.0
8,799514,4.0
8,45179,4.0
8,47790,4.0
8,51584,4.5
8,683620,4.0
8,46158,3.0
8,441474,4.5
8,923207,4.0
8,242285,3.5
8,51522,4.5
8,589317,1.5
8,63058,4.5
8,45097,4.0
8,895130,3.5
8,542773,5.0
8,51302,4.0
8,703478,1.5
8,683285,4.5
8,558800,3.5
8,713178,4.0
8,441471,4.0
8,258127,3.5
8,50163,3.0
8,449442,4.0
8,347072,2.5
8,484263,4.5
8,887621,3.0
8,474474,2.5
8,605262,3.0
8,46804,1.5
8,45718,4.0
8,21713,3.5
8,709299,5.0
8,103558,0.5
8,43030,4.0
8,586723,2.5
8,625526,3.5
8,819863,4.5
8,513206,4.5
8,606880,3.5
8,35139,5.0
8,51389,5.0
8,46769,4.5
8,668555,5.0
8,379711,4.0
8,744926,4.0
8,581946,4.5
8,478395,1.0
8,38986,3.0
8,542005,4.5
8,453833,1.5
8,171299,2.5
8,40447,4.0
8,908144,2.0
8,51486,4.0
8,784328,4.5
8,277064,5.0
8,45440,5.0
8,48165,4.0
8,503402,5.0
8,50991,3.5
8,44834,3.5
8,51252,4.0
8,49886,4.5
8,50773,3.0
8,50458,4.0
8,470369,5.0
8,184916,4.5
8,1019545,4.0
8,1027829,3.5
8,46987,4.0
8,1027819,3.5
8,1023411,2.5
8,261866,2.0
8,10823,0.5
8,476042,3.0
8,688088,3.0
8,497631,4.5
8,28829,4.0
8,66390,3.5
8,985444,4.5
8,440524,0.5
8,305964,4.0
8,9019,3.5
8,451533,4.5
8,483951,4.0
8,38800,5.0
8,636761,3.0
8,780724,0.5
8,715856,2.0
8,530882,4.5
8,996925,4.5
8,2701,2.0
8,452415,1.5
8,432302,4.0
8,44421,3.5
8,723578,1.0
8,29309,3.5
8,47238,4.0
8,28106,4.5
8,50166,4.0
8,50956,4.5
8,42784,3.5
8,531510,4.5
8,35259,3.0
8,13770,5.0
8,371380,2.0
8,839244,1.0
8,508037,5.0
8,1285519,4.0
8,49129,4.5
8,373165,4.0
8,925555,4.5
8,51833,5.0
8,51251,3.0
8,50957,3.5
8,553181,3.5
8,73664,4.0
8,695477,1.0
8,977515,5.0
8,239754,5.0
8,49885,4.0
8,495969,4.5
8,70654,2.0
8,673592,1.0
8,566237,1.5
8,42726,5.0
8,46729,3.0
8,368540,4.0
8,551400,5.0
8,23593,4.0
8,37687,2.5
8,44889,2.0
8,813874,5.0
8,44970,3.0
8,15818,4.5
8,15777,1.0
8,450365,0.5
8,51461,1.5
8,51841,3.0
8,558056,3.5
8,435460,2.5
8,37670,3.0
8,34618,5.0
8,51749,1.5
8,696310,4.0
8,591931,3.5
8,511342,4.0
8,432004,4.5
8,387635,4.0
8,24497,1.0
8,37180,2.0
8,70792,3.5
8,155900,4.5
8,745201,2.5
8,10583,3.5
8,98059,3.5
8,124041,0.5
8,823648,3.0
8,989125,4.0
8,877608,1.0
8,478428,4.0
8,503632,3.5
8,1068413,4.0
8,1127669,4.5
8,891291,4.0
8,959540,4.0
8,359505,4.0
8,44034,5.0
8,997722,4.0
8,844148,4.0
8,955184,4.0
8,1066585,4.5
8,44796,4.5
8,1025331,4.0
8,931164,3.5
8,1139833,5.0
8,482701,5.0
8,793883,3.5
8,991786,3.0
8,343911,5.0
8,43830,3.0
8,800858,1.0
8,838140,5.0
8,972267,1.5
8,758173,3.0
8,928261,2.5
8,756042,1.0
8,641608,4.5
8,462870,3.5
8,46922,0.5
8,799068,4.5
8,1110059,3.5
8,922858,3.0
8,686732,5.0
8,43209,5.0
8,727160,4.0
8,608523,4.5
8,966990,3.0
8,877046,4.5
8,567926,3.5
8,41605,3.5
8,919068,4.0
8,758164,1.0
8,41360,4.5
8,70798,3.0
8,65568,4.5
8,36217,4.0
8,357826,4.0
8,705221,1.5
8,1156611,2.0
8,842301,5.0
8,834656,4.0
8,843415,3.5
8,1085927,5.0
8,1085921,5.0
8,739691,2.0
8,853011,4.5
8,73362,2.5
8,617443,5.0
8,51620,4.0
8,44243,4.5
8,861250,4.5
8,1101346,0.5
8,49062,5.0
8,560697,5.0
8,1113323,5.0
8,45130,4.0
8,755564,4.5
8,44594,5.0
8,47196,4.0
8,398800,3.5
8,60302,4.5
8,51902,5.0
8,356950,4.0
8,840863,3.5
8,453069,2.5
8,764890,5.0
8,845706,5.0
8,438692,4.5
8,754441,4.5
8,835774,4.5
8,619510,3.0
8,45963,3.0
8,41544,4.5
8,51577,4.5
8,919121,4.5
8,801074,4.5
8,27193,4.0
8,46831,3.0
8,436948,5.0
8,717654,2.5
8,38428,3.0
8,878854,2.0
8,398009,5.0
8,266676,2.5
8,6198,5.0
8,856036,4.5
8,33556,3.0
8,95551,5.0
8,782545,4.0
8,710352,5.0
8,131363,3.5
8,46884,3.5
8,43200,5.0
8,639559,5.0
8,168860,3.0
8,795897,3.0
8,50702,4.5
8,731222,5.0
8,939098,2.0
8,45459,4.5
8,45606,1.5
8,574385,3.5
8,417516,4.0
8,48602,5.0
8,47620,3.5
8,46263,5.0
8,47164,3.5
8,434913,1.5
8,46332,2.5
8,46451,2.5
8,695522,3.0
8,49710,3.5
8,51976,2.5
8,51390,5.0
8,385511,1.5
8,50059,2.5
8,839774,1.0
8,47986,2.5
8,47696,3.5
8,588776,2.5
8,47647,4.5
8,374885,1.0
8,565852,4.0
8,51842,3.0
8,50505,2.5
8,44082,3.5
8,48335,4.5
8,617744,4.5
8,48303,3.0
8,51533,2.5
8,45165,3.5
8,50818,2.0
8,45214,5.0
8,47622,2.0
8,48454,3.5
8,50958,3.5
8,47118,1.0
8,44907,4.0
8,600103,3.5
8,51987,4.5
8,386608,3.5
8,480525,1.5
8,764567,2.5
8,47083,2.0
8,685225,1.0
8,391058,1.0
8,283572,0.5
8,357657,1.5
8,331461,2.0
8,221479,2.0
8,181859,0.5
8,160050,1.0
8,44265,1.0
8,41701,2.0
8,42946,1.0
8,39266,3.5
8,456327,1.0
8,363460,5.0
8,537228,1.5
8,44713,3.0
8,51012,4.0
8,706064,2.5
8,157807,3.5
8,371464,2.5
8,39351,1.5
8,479814,2.0
8,51804,4.5
8,89505,2.0
8,95961,3.0
8,47229,3.5
8,572255,0.5
8,46762,3.5
8,546501,3.0
8,51370,3.0
8,527671,3.5
8,51805,3.0
8,832444,3.0
8,438727,3.0
8,16088,2.0
8,40192,3.5
8,51398,3.0
8,51537,4.0
8,47380,3.5
8,403654,3.5
8,523229,3.5
8,414763,3.0
8,47037,3.0
8,668667,5.0
8,48253,4.5
8,27775,3.5
8,27283,3.0
8,27284,4.0
8,585258,4.5
8,36042,4.5
8,42428,4.0
8,45750,4.5
8,527841,5.0
8,558956,1.0
8,342651,3.5
8,445935,2.0
8,45652,4.0
8,51508,3.0
8,605193,4.5
8,47301,2.5
8,48371,3.5
8,641086,2.5
8,47108,3.0
8,40470,4.5
8,48700,3.5
8,546348,5.0
8,387238,3.5
8,420554,3.5
8,483008,4.5
8,47985,2.5
8,46270,3.0
8,46983,4.5
8,519052,3.5
8,524592,3.5
8,51557,4.0
8,45798,4.0
8,589093,5.0
8,51238,3.5
8,51164,4.5
8,50954,4.5
8,28195,3.0
8,103252,2.0
8,27582,4.0
8,558806,5.0
8,570193,3.0
8,807762,5.0
8,508246,3.5
8,50782,4.0
8,6645,3.5
8,45312,4.0
8,47062,3.5
8,471207,4.5
8,371378,5.0
8,50152,3.5
8,438511,4.0
8,556553,4.5
8,46659,2.5
8,34615,5.0
8,57598,4.0
8,569563,3.5
8,493441,2.0
8,48113,3.0
8,34413,4.0
8,369835,2.0
8,51434,2.5
8,48730,3.0
8,41920,3.0
8,43216,4.0
8,51186,3.5
8,111839,4.0
8,101033,4.0
8,111882,4.0
8,157113,4.5
8,43403,4.0
8,98813,4.0
8,50602,5.0
8,51054,3.0
8,23926,4.5
8,558054,2.5
8,506032,3.5
8,509699,4.5
8,530071,2.0
8,314883,0.5
8,49124,4.0
8,468564,4.0
8,356723,3.0
8,542555,3.5
8,23454,5.0
8,235388,2.0
8,401845,3.0
8,542449,4.5
8,87873,4.0
8,464663,0.5
8,430806,3.0
8,51482,4.0
8,416786,3.5
8,449771,2.0
8,687816,5.0
8,662656,3.0
8,722509,3.0
8,42809,3.0
8,513380,0.5
8,585957,4.0
8,683195,1.0
8,124379,3.5
8,42855,3.5
8,724289,3.5
8,896757,4.0
8,45518,4.0
8,51422,4.0
8,680358,3.5
8,602575,0.5
8,47218,1.0
8,682547,5.0
8,572119,3.0
8,760781,4.0
8,889733,4.0
8,735311,1.0
8,86856,1.5
8,47316,3.0
8,29041,4.0
8,505000,2.0
8,47411,2.0
8,44952,3.5
8,866458,1.0
8,522929,0.5
8,606834,4.5
8,371005,2.0
8,354251,1.0
8,46231,4.5
8,48031,3.0
8,828615,2.0
8,51527,2.5
8,888033,3.5
8,677571,3.5
8,542032,4.0
8,14093,4.5
8,508638,3.5
8,44062,3.5
8,542567,2.5
8,434803,3.5
8,641574,3.5
8,730798,4.5
8,866470,3.0
8,736318,1.0
8,47078,1.5
8,50209,2.5
8,34390,4.0
8,25176,2.5
8,293465,4.5
8,45532,5.0
8,354541,3.5
8,49641,2.0
8,45811,3.5
8,53419,4.0
8,149089,3.5
8,47433,2.5
8,520171,3.5
8,19619,2.5
8,551275,3.0
8,51516,3.0
8,496198,1.0
8,51480,3.0
8,50709,5.0
8,470107,3.5
8,44753,3.5
8,555435,2.5
8,721288,4.5
8,868558,5.0
8,523109,4.0
8,70657,4.0
8,546347,2.5
8,833761,3.5
8,50984,4.5
8,16553,1.5
8,598882,4.5
8,932912,4.0
8,686510,4.0
8,45450,3.0
8,629320,4.5
8,46732,3.0
8,543596,3.5
8,48329,3.5
8,734096,4.0
8,268360,2.0
8,49931,4.0
8,62006,3.0
8,51358,3.5
8,45282,5.0
8,228821,3.0
8,461888,1.0
8,34180,3.0
8,47104,3.5
8,713013,4.0
8,48390,3.0
8,819648,2.5
8,516990,3.0
8,588907,1.5
8,680383,4.0
8,49038,3.0
8,27698,4.0
8,51549,2.5
8,47345,4.0
8,926280,2.5
8,47778,4.0
8,861294,3.5
8,647008,4.0
8,853822,4.5
8,46443,3.5
8,913246,0.5
8,51339,2.5
8,50113,4.0
8,778731,1.5
8,852733,4.0
8,753678,4.0
8,668378,4.0
8,502330,4.0
8,45099,3.5
8,51821,4.5
8,32502,5.0
8,17288,3.5
8,47025,4.0
8,47208,3.5
8,76589,3.5
8,70758,2.5
8,351715,4.5
8,50110,4.5
8,49860,4.0
8,34050,4.0
8,51774,5.0
8,47872,4.0
8,37848,2.0
8,50509,2.5
8,45017,3.0
8,50580,4.0
8,51308,4.0
8,33256,3.0
8,428806,3.5
8,45224,4.0
8,77241,4.0
8,50950,5.0
8,451296,3.0
8,117882,3.5
8,47096,4.0
8,411849,3.5
8,39207,4.5
8,47403,4.0
8,144108,4.0
8,51438,5.0
8,47434,4.5
8,45444,3.0
8,44930,3.5
8,422181,3.5
8,36192,5.0
8,338883,3.0
8,137928,4.0
8,485212,5.0
8,50785,3.0
8,47289,5.0
8,55424,5.0
8,47060,4.5
8,47071,4.5
8,282311,3.5
8,167655,5.0
8,286089,3.0
8,486467,4.5
8,30213,3.5
8,51820,4.0
8,371120,4.5
8,499085,3.5
8,50791,5.0
8,76590,3.0
8,49694,4.0
8,161607,4.5
8,45817,1.0
8,80894,3.0
8,17217,4.5
8,32387,3.5
8,96044,3.5
8,46812,4.0
8,406001,4.0
8,43191,5.0
8,51413,5.0
8,198031,3.0
8,51036,4.5
8,446734,2.5
8,40434,4.5
8,143472,3.5
8,50623,4.5
8,44153,4.0
8,46414,4.5
8,41451,4.5
8,24325,3.5
8,51550,4.0
8,11644,4.0
8,5848,4.0
8,21145,4.0
8,49425,3.0
8,35209,4.0
8,48788,5.0
8,78986,3.5
8,50258,4.5
8,201779,4.5
8,109791,4.0
8,579456,3.5
8,29881,4.5
8,49390,5.0
8,51294,4.0
8,553898,4.0
8,39611,3.5
8,45924,5.0
8,49856,4.5
8,32842,2.5
8,36010,4.0
8,460830,5.0
8,15621,3.0
8,44924,3.0
8,83,3.0
8,47109,3.5
8,593057,2.0
8,600697,3.5
8,40424,4.0
8,426131,3.5
8,45489,5.0
8,189340,4.0
8,1599,4.5
8,45866,4.5
8,51064,5.0
8,51509,4.0
8,73382,3.0
8,117468,2.5
8,348022,3.5
8,42906,3.5
8,12898,4.5
8,51611,5.0
8,452289,4.0
8,15466,5.0
8,31355,4.5
8,42341,3.5
8,477313,3.0
8,351726,1.0
8,353256,5.0
8,563644,4.5
8,47435,2.0
8,73649,1.5
8,51886,3.5
8,139177,2.0
8,50613,2.5
8,47913,4.0
8,42531,4.0
8,48030,4.0
8,45679,3.5
8,475902,4.0
8,48322,4.0
8,51292,3.0
8,51298,3.0
8,276291,3.5
8,218254,4.0
8,46743,3.5
8,46740,5.0
8,33211,4.0
8,612836,4.0
8,51291,4.5
8,45704,2.5
8,46431,3.0
8,504405,3.5
8,48153,4.0
8,217594,3.0
8,51591,4.5
8,41042,3.0
8,188318,5.0
8,51813,2.5
8,47145,4.0
8,31446,4.0
8,44430,3.5
8,61784,0.5
8,44940,4.0
8,42407,2.5
8,250546,1.0
8,20933,4.0
8,43929,1.5
8,47106,2.5
8,44720,4.0
8,468556,2.0
8,50586,4.0
8,60143,2.5
8,44352,5.0
8,47675,5.0
8,45378,4.0
8,51829,1.5
8,51506,4.0
8,51968,4.5
8,45228,3.5
8,51814,3.5
8,31049,2.0
8,46980,4.0
8,45241,2.0
8,27722,2.0
8,27455,4.0
8,399418,2.5
8,144618,3.5
8,49482,2.0
8,47206,4.5
8,50895,3.0
8,48797,4.5
8,72618,3.5
8,50836,2.5
8,6524,2.5
8,51496,3.5
8,46761,3.0
8,49593,3.0
8,40514,5.0
8,41662,4.0
8,16559,1.0
8,44956,4.0
8,50982,4.0
8,45411,2.5
8,45672,4.0
8,50112,4.0
8,51070,3.5
8,41005,4.0
8,30703,3.5
8,45480,4.0
8,460044,4.0
8,50780,3.0
8,50987,4.5
8,56599,3.5
8,45433,4.0
8,45292,4.0
8,188297,3.0
8,51688,4.5
8,277432,4.5
8,28734,4.0
8,47010,3.5
8,27552,4.0
8,45702,3.5
8,41362,3.5
8,45909,4.5
8,46345,3.0
8,396011,4.0
8,46919,4.0
8,51414,4.0
8,467115,2.5
8,51305,4.0
8,50508,3.0
8,51816,4.5
8,47042,4.0
8,79787,4.0
8,43472,1.5
8,66452,5.0
8,45205,1.0
8,50332,4.5
8,558035,4.0
8,51914,5.0
8,45536,4.0
8,15683,2.0
8,45341,3.5
8,50025,2.5
8,68962,1.0
8,47315,4.5
8,330837,4.5
8,15669,3.0
8,47948,4.0
8,47254,3.0
8,51751,4.0
8,49039,2.5
8,37090,5.0
8,29625,4.5
8,41474,5.0
8,51777,4.5
8,51570,4.5
8,44752,2.5
8,48800,4.5
8,51939,4.0
8,43810,4.0
8,22878,3.5
8,514329,1.5
8,77320,4.0
8,51907,4.5
8,3512,4.5
8,45958,4.5
8,48894,4.0
8,51614,3.5
8,46682,4.0
8,617820,5.0
8,46764,3.0
8,46838,1.5
8,533878,4.0
8,598308,2.5
8,434068,2.5
8,515467,4.5
8,485309,3.5
8,364160,1.0
8,508529,3.0
8,46639,3.0
8,15225,5.0
8,620779,2.0
8,51460,3.0
8,41495,4.0
8,47184,2.0
8,46715,3.0
8,47506,2.5
8,47357,3.5
8,51994,5.0
8,50983,3.0
8,50897,2.5
8,45947,3.0
8,462799,2.5
8,40509,4.0
8,50776,4.0
8,46040,3.5
8,212952,4.0
8,41697,2.0
8,48186,3.0
8,50175,4.0
8,47242,4.0
8,47319,2.5
8,34394,4.0
8,475900,2.5
8,50570,3.5
8,59018,3.0
8,46428,4.5
8,45273,2.0
8,46371,1.0
8,40380,1.5
8,48058,2.5
8,46374,2.0
8,46426,3.0
8,46876,3.5
8,46877,2.5
8,46879,3.0
8,46882,2.5
8,248318,2.0
8,42206,1.5
8,44914,3.0
8,51629,4.5
8,50358,4.0
8,198030,3.5
8,46724,2.5
8,234346,5.0
8,51701,4.0
8,46450,2.0
8,51224,1.0
8,50846,4.0
8,34017,3.5
8,50562,4.0
8,50557,4.0
8,457797,2.0
8,47897,3.5
8,494777,2.5
8,503538,4.5
8,7211,4.0
8,460155,2.0
8,335437,1.0
8,48473,4.5
8,589255,3.0
8,27575,3.0
8,44741,4.0
8,453746,4.0
8,527420,2.0
8,8079,3.5
8,51985,1.0
8,51138,4.0
8,448445,5.0
8,447833,0.5
8,452600,3.0
8,458246,3.5
8,39160,2.0
8,234441,3.0
8,38219,4.0
8,50902,0.5
8,396706,0.5
8,422035,2.0
8,415208,2.5
8,387485,1.0
8,455121,0.5
8,420450,2.5
8,575704,5.0
8,453778,2.5
8,421735,2.0
8,408134,1.0
8,341440,4.0
8,504152,4.5
8,423029,1.0
8,450166,4.0
8,6599,4.0
8,439878,2.5
8,259441,5.0
8,404266,5.0
8,405545,0.5
8,51737,4.5
8,384960,1.5
8,480099,3.0
8,50936,4.5
8,337899,4.0
8,51951,3.0
8,51837,5.0
8,37503,3.5
8,49468,5.0
8,30970,4.5
8,49288,3.0
8,384998,4.0
8,70172,4.5
8,329870,1.5
8,51739,3.5
8,51818,4.0
8,291419,5.0
8,494728,4.0
8,390039,4.0
8,330810,1.5
8,444600,1.0
8,469971,4.0
8,394965,3.5
8,517413,4.0
8,453958,2.5
8,431109,4.0
8,404046,4.0
8,441870,5.0
8,404352,2.0
8,514281,5.0
8,47664,3.0
8,45966,4.0
8,42687,3.5
8,41789,4.5
8,494150,4.0
8,480875,4.5
8,468110,0.5
8,431877,4.5
8,51593,4.0
8,475370,4.5
8,493697,4.0
8,333203,5.0
8,568872,4.5
8,433863,5.0
8,422682,4.5
8,373018,4.5
8,391964,4.5
8,426406,5.0
8,374051,4.0
8,568129,4.0
8,434653,2.0
8,41305,4.5
8,392613,5.0
8,41640,4.0
8,406775,0.5
8,50611,3.0
8,353485,5.0
8,400300,3.5
8,51332,4.0
8,51794,4.5
8,51383,5.0
8,531349,4.0
8,394711,0.5
8,51110,4.5
8,45842,4.0
8,43565,1.5
8,51986,4.0
8,245184,2.5
8,44084,0.5
8,441665,4.5
8,410958,3.0
8,397859,4.5
8,27809,4.5
8,431658,2.0
8,335809,2.5
8,50894,3.5
8,459564,1.5
8,465978,0.5
8,227796,0.5
8,382669,3.5
8,213190,4.0
8,123065,0.5
8,284566,2.5
8,23586,3.5
8,49453,4.0
8,49454,4.5
8,117629,1.5
8,320174,0.5
8,44501,0.5
8,362361,5.0
8,297635,3.5
8,228628,4.5
8,126249,3.0
8,35923,2.5
8,537194,4.5
8,390376,4.0
8,46842,5.0
8,532575,3.0
8,532569,3.5
8,451512,2.0
8,532082,4.5
8,311049,1.5
8,398055,0.5
8,51334,2.5
8,247385,1.0
8,51871,4.0
8,42991,2.5
8,44070,4.5
8,44933,3.0
8,51225,4.5
8,49922,3.0
8,46462,3.5
8,432427,4.0
8,309107,4.0
8,434482,4.0
8,442729,2.5
8,452190,2.0
8,51335,3.0
8,435450,4.5
8,51336,4.0
8,379626,3.5
8,50826,5.0
8,389637,2.5
8,45158,4.5
8,226660,3.5
8,472487,1.5
8,48160,3.5
8,312203,2.5
8,390027,2.0
8,39386,3.5
8,390520,3.0
8,188497,4.0
8,359983,1.0
8,251943,4.0
8,436873,4.0
8,341754,4.0
8,16566,2.0
8,462143,4.0
8,51035,3.5
8,49510,3.0
8,420703,1.5
8,497799,0.5
8,305811,4.5
8,261108,4.5
8,32826,3.0
8,151391,3.5
8,358222,0.5
8,395374,1.0
8,422096,2.5
8,336555,4.5
8,362498,4.5
8,225870,1.5
8,367251,3.0
8,293066,4.5
8,435129,4.5
8,456896,2.5
8,145822,4.0
8,434930,5.0
8,336594,1.5
8,401789,4.0
8,420563,1.0
8,358271,2.5
8,379565,2.0
8,285509,4.5
8,437078,3.5
8,278198,2.0
8,296341,4.0
8,335294,1.0
8,256776,1.0
8,355183,2.0
8,402309,3.0
8,399180,4.0
8,50088,3.5
8,184061,3.0
8,444497,4.0
8,441456,2.5
8,804801,5.0
8,424348,5.0
8,2632,1.0
8,51628,4.0
8,278668,1.5
8,9148,1.0
8,337567,3.5
8,420471,5.0
8,44510,4.0
8,430633,3.0
8,37609,4.0
8,390610,5.0
8,346270,1.0
8,50572,4.5
8,387035,0.5
8,318195,0.5
8,50904,4.0
8,333294,3.5
8,48823,4.5
8,48139,4.5
8,47233,4.0
8,305342,4.0
8,50934,4.5
8,362367,3.0
8,51940,5.0
8,23805,2.0
8,378048,4.5
8,385389,4.5
8,353522,4.0
8,398608,3.5
8,96557,4.0
8,320158,1.0
8,226661,1.0
8,353491,4.0
8,51671,5.0
8,402266,4.5
8,238354,1.5
8,89845,1.0
8,335322,4.0
8,450315,5.0
8,50899,0.5
8,51765,4.0
8,332437,5.0
8,46912,4.0
8,47146,4.0
8,385354,0.5
8,496262,2.0
8,359859,4.5
8,385078,1.0
8,35307,3.5
8,337565,4.0
8,40244,2.5
8,397578,4.5
8,370451,2.5
8,379100,0.5
8,384058,4.0
8,51042,4.0
8,46378,4.0
8,43601,4.5
8,18052,2.5
8,498044,1.5
8,472465,4.5
8,46502,3.5
8,362365,2.5
8,51195,5.0
8,332432,5.0
8,47732,4.0
8,473319,3.5
8,391913,3.0
8,310705,5.0
8,451482,3.5
8,45288,5.0
8,371792,0.5
8,103559,4.0
8,51082,4.0
8,336066,3.5
8,392654,3.0
8,360028,4.5
8,62631,3.5
8,357682,3.5
8,51552,5.0
8,341757,2.0
8,265438,3.0
8,376041,4.0
8,51844,4.0
8,38944,2.5
8,268524,0.5
8,420467,2.0
8,49148,2.0
8,44664,4.0
8,49045,4.0
8,418135,4.0
8,276269,3.0
8,342220,4.5
8,354535,3.5
8,51027,4.5
8,26155,2.0
8,420451,5.0
8,51218,4.0
8,370431,4.0
8,44768,3.5
8,37004,5.0
8,307230,3.0
8,283273,5.0
8,51204,4.5
8,391980,1.0
8,42200,1.5
8,51157,4.5
8,48532,4.5
8,45602,5.0
8,243193,2.5
8,46572,4.0
8,51666,4.5
8,258736,1.0
8,252444,2.0
8,119041,2.0
8,337665,1.5
8,51296,4.0
8,269460,4.0
8,191822,4.0
8,207340,1.0
8,390208,4.5
8,390969,3.0
8,351914,4.0
8,225027,3.5
8,46489,1.5
8,603,4.0
8,51610,3.0
8,50621,5.0
8,46518,1.5
8,392461,4.0
8,266814,2.5
8,89050,1.0
8,247428,4.0
8,148200,4.0
8,239797,2.5
8,308749,0.5
8,51686,4.0
8,57810,1.0
8,44124,3.5
8,46168,3.0
8,46574,4.0
8,41672,4.0
8,99144,4.5
8,45706,5.0
8,86991,4.0
8,364013,4.5
8,331539,2.5
8,2699,3.5
8,164252,1.0
8,46628,2.0
8,41361,4.0
8,217533,2.0
8,209322,4.0
8,949685,4.0
8,370538,3.5
8,20265,2.0
8,73358,4.5
8,58486,4.0
8,47887,1.0
8,51623,5.0
8,64839,1.5
8,50682,5.0
8,152445,4.0
8,49210,4.5
8,252216,1.0
8,379194,3.5
8,425860,3.0
8,33257,4.0
8,30274,4.5
8,52320,4.0
8,425525,3.5
8,425689,3.5
8,425695,3.5
8,425522,4.5
8,425514,4.0
8,21560,3.0
8,402903,5.0
8,422900,3.5
8,323609,3.5
8,333654,3.0
8,47400,4.0
8,333029,5.0
8,46862,4.0
8,131987,4.0
8,1206918,4.0
8,333308,5.0
8,1086,5.0
8,307298,4.0
8,51712,4.0
8,47250,1.5
8,400564,4.0
8,107670,0.5
8,49391,4.5
8,265443,1.0
8,291610,2.5
8,326279,5.0
8,345928,4.0
8,330220,3.5
8,50306,4.0
8,348456,5.0
8,318544,4.5
8,92160,5.0
8,42048,1.5
8,283725,2.5
8,36501,3.5
8,333310,4.5
8,51723,4.5
8,209382,4.0
8,47426,4.0
8,225503,3.5
8,211240,3.5
8,330739,5.0
8,50620,3.5
8,328538,3.0
8,47806,3.5
8,30334,3.0
8,883131,4.5
8,478261,4.5
8,50995,4.0
8,327821,2.0
8,265439,5.0
8,51338,4.0
8,222298,5.0
8,304008,0.5
8,160505,2.0
8,403823,3.5
8,273974,2.0
8,212116,0.5
8,316311,1.0
8,276819,3.5
8,64393,4.0
8,208535,3.0
8,384092,4.5
8,49054,4.0
8,39730,3.0
8,39731,4.0
8,379687,3.5
8,47377,2.0
8,268383,3.0
8,43387,3.5
8,44669,1.0
8,336114,1.0
8,47204,4.5
8,46763,3.0
8,51004,3.0
8,59281,4.0
8,333448,3.5
8,381340,4.0
8,46232,4.5
8,332009,4.5
8,50575,5.0
8,23414,3.0
8,330715,3.0
8,239674,3.5
